"emp_no","last_name","first_name"
74891,"Lorien","Kavvadias"
74993,"Felicidad","Marrevee"
75000,"Hidekazu","Ritcey"
74892,"Sanjoy","Chepyzhov"
75005,"Kellie","Schapiro"
74896,"Aram","Msuda"
75010,"Mrinalini","Desikan"
74898,"Matt","Paludetto"
75013,"Luisa","Tsukune"
74910,"Sanjiv","Baar"
75015,"Yannik","Pappas"
75018,"Spyrose","Erdi"
74913,"Dzung","Warwick"
75022,"Kellie","Qiwen"
74918,"Seshu","Kolinko"
75024,"Roded","Ermel"
75050,"Hironobu","Streng"
74934,"Kazuyasu","Driscoll"
75051,"Roddy","Mansanne"
75061,"Jeanne","Benner"
75076,"Licheng","Ratnakar"
75114,"Lillian","Ladret"
75081,"Vesna","Gien"
75118,"Steen","Pappas"
75090,"Fay","Rando"
75125,"Tooru","Potthoff"
75091,"Aiman","Kavanagh"
75092,"Fumiyo","Malabarba"
75133,"Tayeb","Spataro"
75096,"Faiza","Himler"
75134,"Rimli","Cullers"
75102,"Szabolcs","Koyama"
75136,"Heejo","Gladwell"
75104,"Yishay","Pavlopoulou"
75109,"Paraskevi","Angiulli"
75138,"Girolamo","Murrill"
75283,"Morris","Menhoudj"
75142,"Uwe","Speckmann"
75304,"Jaques","Cangellaris"
75156,"Yonghoan","McConalogue"
75305,"Manu","Angelopoulos"
75170,"Frederique","Sherertz"
75306,"Aluzio","Dayana"
75186,"Filipp","Miyakawa"
75310,"Eckart","Belinskaya"
75311,"Ger","Ernst"
75197,"Candida","Choobineh"
75314,"Valter","Ranst"
75201,"Boguslaw","Basagni"
75317,"Ramalingam","Hagimont"
75325,"Sanjiv","Bamford"
75208,"Kazuhito","Georgatos"
75328,"Shuichi","Itschner"
75210,"Shigeichiro","Asser"
75330,"Dekang","Pollock"
75338,"Bokyung","Peac"
75229,"Hironobu","Bellone"
75351,"Mountaz","Baig"
75245,"Insup","Mellouli"
75364,"Rosella","Neimat"
75247,"Deborah","Dymetman"
75368,"Marko","Murthy"
75250,"Debaprosad","Heuter"
75256,"Zhiwei","Nishimukai"
75370,"Kwee","Alameldin"
75400,"Tua","Uludag"
75259,"Mads","Schreiter"
75273,"Anyuan","Strehl"
75406,"Paraskevi","Luca"
75407,"Mahendra","Cincotta"
75277,"Arne","Demri"
75419,"Xudong","Dulay"
75280,"Frederique","Malabarba"
75422,"Tsutomu","Motley"
75424,"Yechiam","Marshall"
75428,"Lene","Steenbeek"
75623,"Gilbert","Panangaden"
75450,"Mayumi","Gecsel"
75457,"Chikara","Yemenis"
75625,"Neelam","Snedden"
75638,"Dinkar","Demke"
75463,"Tianruo","Linnainmaa"
75465,"Murthy","Cromarty"
75639,"Tomoyuki","Mapelli"
75640,"Bokyung","Pocchiola"
75468,"Marco","Armand"
75641,"Becky","Homond"
75470,"Shay","Fiutem"
75663,"Mark","Baez"
75471,"Karoline","Simmen"
75665,"George","Merey"
75473,"Charlene","Chenney"
75666,"Premsyl","Mellouli"
75474,"Mari","Orsini"
75668,"Sarita","Bratsberg"
75677,"Zhanqiu","Bonifati"
75480,"Cullen","Herber"
75484,"Shuho","Spell"
75678,"Hilari","Thorensen"
75679,"Tru","Speel"
75486,"Anestis","Zykh"
75686,"Leucio","Rattan"
75489,"Mani","Begiun"
75492,"Mokhtar","Leslie"
75688,"Adamantios","Crooks"
75696,"Pranav","Carrere"
75494,"Murthy","Hinsberger"
75495,"Spyrose","Delgrossi"
75699,"Toshimi","Uhrig"
75715,"Lena","Schaar"
75503,"Shin","Unno"
75505,"Jacopo","Isaac"
75719,"Kotesh","Brickell"
75725,"Stella","Rijsenbrij"
75517,"Irene","Sherertz"
75520,"Godehard","Rosen"
75726,"Manu","Laventhal"
75734,"Alois","Kavanagh"
75530,"Martial","Beutelspacher"
75735,"Karsten","Mikschl"
75533,"Tomoyuki","Coorg"
75737,"Koldo","Jording"
75738,"Guozhong","Muhlberg"
75542,"Hitomi","Stenning"
75739,"Lidong","Cappelli"
75544,"Zhongwei","Gonthier"
75741,"Candido","Birsak"
75550,"Trygve","Rodham"
75748,"Xuejia","Varman"
75555,"Masali","Scharstein"
75752,"Richara","Massonet"
75753,"Mohammed","Sadowsky"
75557,"Angus","Vecchio"
75756,"Giao","Herath"
75558,"Ulf","Pehl"
75757,"Kwangsub","DeMori"
75564,"Sadegh","Chachaty"
75763,"Chinho","Ratnaker"
75574,"Utpal","Melton"
75777,"Gina","Marzano"
75583,"Kwangho","Anguita"
75789,"Shigehito","Pena"
75592,"Gretta","Borstler"
75593,"Arnould","Merkl"
75793,"Vincent","Koshino"
75596,"Ramalingam","Bierbaum"
75794,"Tomoyuki","Katzenelson"
75598,"Georgy","Raoux"
75802,"Huai","Pero"
75601,"Teiji","Merel"
75810,"Xumin","Christianini"
75611,"Olivera","Backhouse"
75816,"Ziva","Litzkow"
75614,"Hsiangchu","Laurillard"
75817,"Sreekrishna","Biran"
75820,"Arie","Macedo"
75822,"Unal","Dayang"
75840,"Unal","Baar"
75953,"Nitsan","Pluym"
75955,"Erzsebet","Dymetman"
75849,"Babette","Cannata"
75957,"Candido","Heystek"
75855,"King","Denna"
75961,"Moriyoshi","Dusink"
75857,"Leszek","Wuwongse"
75964,"Greger","Ambroszkiewicz"
75858,"Etsuo","Lunt"
75868,"Marko","Sadowski"
75978,"Hugh","Zhang"
75981,"Jiang","Cunliffe"
75886,"Sanjai","Fairtlough"
75985,"Snehasis","Tempesti"
75906,"DeForest","Cappello"
75987,"Pradeep","Narahara"
75919,"Mountaz","Riexinger"
75994,"Muzhong","Michaeli"
75928,"Limsoon","Varley"
75995,"Bodh","Hebert"
75946,"Akemi","Litzkow"
76002,"Neven","Munck"
76125,"Valery","Klerer"
76005,"Moss","Mukaidono"
76133,"Xiping","Munch"
76048,"Dinkar","Kumaresan"
76139,"Mark","Speer"
76065,"Waiman","Taubenfeld"
76142,"Nikolaos","Ambroszkiewicz"
76074,"Xuedong","Shihab"
76147,"Christophe","Halloran"
76075,"Elvia","Erol"
76078,"Hausi","Poehlman"
76086,"Ebbe","Spinelli"
76087,"Salvador","Miake"
76089,"Remzi","Kilgore"
76113,"Jianhao","Morrow"
76294,"Lihong","Heydon"
76296,"Hercules","Murtha"
76155,"Pradeep","Flexer"
76298,"Youssef","Kriebel"
76300,"Ranga","Luan"
76301,"Jagoda","Brodal"
76169,"Paris","Ghalwash"
76307,"Valeska","Solares"
76170,"Kwee","Hellwagner"
76174,"Souichi","Pettey"
76311,"Herb","Schmezko"
76175,"Jaihie","Rando"
76312,"Sanjai","Conte"
76179,"Georgy","Thisen"
76321,"Atreye","Turnbull"
76194,"Manton","Naudin"
76325,"Rosalie","Maierhofer"
76195,"Theirry","Honglei"
76204,"Atreyi","Rajala"
76326,"Geoffry","Lorys"
76211,"Kenton","Hashii"
76331,"Jaroslava","Delgrange"
76217,"Ranan","Hiroyama"
76341,"Heejo","McConalogue"
76225,"Dinkar","Zumaque"
76346,"Zhanqiu","Molenaar"
76232,"Georg","Hedayat"
76247,"Mads","Azuma"
76359,"Dannz","Hartvigsen"
76252,"Marco","Khamsi"
76361,"Doowon","Murtagh"
76256,"Yolla","Borstler"
76364,"Larisa","Randt"
76257,"Yannik","Bratten"
76367,"Susumu","Mitsuhashi"
76270,"Temple","Ferretti"
76380,"Karlis","Acton"
76276,"Jackson","Miculan"
76392,"Cristinel","Acton"
76279,"Goetz","Hellwagner"
76397,"Indrajit","Chvatal"
76282,"Yongqiao","Roccetti"
76454,"Yuchang","Czaja"
76407,"Elliott","Aloia"
76416,"Pramod","Varker"
76420,"Huai","Erva"
76463,"Lubomir","Guenter"
76470,"Pranav","Esteva"
76422,"Danel","Pillow"
76474,"Zito","Argence"
76429,"Honesty","Kleiser"
76480,"Kazuhisa","Klassen"
76493,"Mansur","Oxman"
76447,"Shakhar","Varley"
76448,"Sastry","Pfau"
76495,"Zhonghua","Cangellaris"
76497,"Miyeon","Lundstrom"
76503,"Masasuke","Yurov"
76625,"Sushant","Magliocco"
76510,"Barry","Fiebach"
76628,"Conor","Leppanen"
76512,"Arne","Delgrossi"
76634,"Utz","McClure"
76516,"Arnd","Kroll"
76517,"Tadahiro","Stafford"
76635,"Adil","Pell"
76525,"Ewing","Picel"
76636,"Xiaoshan","Gomatam"
76527,"Serap","Kaiser"
76643,"Poorav","Bojadziev"
76531,"Bodo","Hebden"
76651,"Zeljko","Beeson"
76534,"Pantung","Lieberherr"
76538,"Soenke","Schaad"
76665,"Barton","Lores"
76558,"Frederique","Krzyzanowski"
76667,"Luisa","Puppe"
76671,"Ortrud","Plessier"
76562,"Renee","Basart"
76566,"Tsvetan","Pettit"
76674,"Hitomi","Nourani"
76569,"Shahid","Bade"
76676,"Florian","Suwa"
76577,"Horward","Zyda"
76677,"Yahiko","Bratten"
76581,"Munehiro","Thisen"
76678,"Doohun","Aloia"
76590,"Mats","Bazelow"
76685,"Shahar","Orlowski"
76604,"Magy","Kohling"
76695,"Rance","Antonakopoulos"
76609,"Boguslaw","Swick"
76616,"Jaihie","Angot"
76707,"Kwun","Erva"
76801,"Bernice","Vitiello"
76711,"Dietrich","Kropatsch"
76713,"Mitsuyuki","Alpin"
76804,"Xinglin","McFarlin"
76733,"Arvin","Gulla"
76850,"Shan","Rotem"
76735,"Hidekazu","Bashian"
76736,"Juichirou","Perl"
76749,"Luise","Raoux"
76867,"Uri","Schapiro"
76756,"Nectarios","Barvinok"
76873,"Rosita","Thebaut"
76757,"Marsal","Halloran"
76874,"Kristinn","Asmuth"
76774,"Zsolt","Montemayor"
76875,"Jinya","Lindenbaum"
76777,"Duke","Menhoudj"
76878,"Abdelwaheb","Turnbull"
76779,"Branimir","Reeker"
76881,"Zsolt","Pusterhofer"
76892,"Mohammed","Collavizza"
76903,"Fox","Preusig"
76955,"Jingling","Molenkamp"
76924,"Dmitry","Cooke"
76962,"Ebru","Bodoff"
76927,"Heeju","Millington"
76967,"Moriyoshi","Matheson"
76932,"Radoslaw","Perfilyeva"
76935,"Atreye","Serna"
76937,"Shuji","Matzat"
76942,"Wuxu","Koblick"
76945,"Gita","Sherertz"
76950,"Mechthild","Legleitner"
77127,"Toshimo","Welham"
77129,"Jaques","Zaiane"
77131,"Hisao","Bressoud"
76977,"Sigeru","Stroustrup"
77133,"Shahab","Genin"
77138,"Haldun","Karner"
77139,"Sanjiv","Wolniewicz"
77141,"Shahab","Krzyzanowski"
76984,"Gilbert","Riefers"
77144,"Gill","Milicia"
77148,"Tomoyuki","Socorro"
76987,"Haldon","Schaad"
77152,"Geraldo","Bednarek"
77162,"Hatim","Rebaine"
76990,"Sarita","Cappelli"
77164,"Lena","Gelosh"
77168,"Mihalis","Hofstetter"
77012,"Geoffrey","Ghelli"
77172,"Arch","Erie"
77173,"Sachem","Merey"
77015,"Ute","Nollmann"
77183,"Isaac","Schueller"
77016,"Chenyi","Tyugu"
77186,"Irene","Crooks"
77017,"Aloke","Denny"
77198,"Siamak","Murtafg"
77021,"Tayeb","Butterworth"
77201,"Kiyotoshi","Butner"
77025,"Roded","Viele"
77202,"Mari","Krzyzanowski"
77027,"IEEE","Xiaoshan"
77214,"Fumitake","Kulisch"
77057,"Kokou","Baalen"
77215,"Mingsen","Alencar"
77066,"Mechthild","Rando"
77216,"Abdelkader","Zlotek"
77230,"Hyuncheol","Varman"
77070,"Mingzeng","Brodal"
77232,"Kinh","Krogh"
77251,"Barry","Michaels"
77075,"Steen","Picaronny"
77253,"Malu","McAffer"
77257,"Tse","Hopewell"
77263,"Arto","Keustermans"
77081,"Rance","Fritzsche"
77269,"Yuguang","Penz"
77270,"Fen","Ecklund"
77083,"Satoru","Vingron"
77272,"Xinglin","Hambrick"
77279,"Xuejun","Burnard"
77084,"Gao","Siegrist"
77285,"JiYoung","McDermid"
77294,"Mart","Miculan"
77093,"Stamatina","Shackell"
77297,"Wanqing","Zumaque"
77301,"Inderjeet","Bale"
77097,"Martine","Vandervoorde"
77307,"Sarita","Leaver"
77310,"Tremaine","Erde"
77101,"Dung","Marrakchi"
77312,"Giordano","Haddadi"
77313,"Honglan","Suwa"
77107,"Adhemar","Lupu"
77318,"Tzvetan","Erez"
77321,"Cullen","Shrader"
77324,"Gila","Isaac"
77108,"Zeydy","Stemann"
77325,"Feiyu","Brickell"
77337,"Inderjeet","Gyimothy"
77343,"Shirish","Munke"
77121,"Miomir","Orsini"
77346,"Shir","Walston"
77350,"Sangeeta","Kermarrec"
77351,"Genta","Piveteau"
77352,"Chaosheng","Besancenot"
77354,"Hironoby","Vendrig"
77370,"Saeed","Camurati"
77375,"Nalini","Markovitch"
77376,"Zijian","Hoogerwoord"
77379,"Geoffrey","Fairtlough"
77462,"Idoia","Karnin"
77385,"Kristinn","Avouris"
77388,"Kasturi","Badr"
77468,"Munir","Rabehasaina"
77396,"Spyrose","Ohori"
77471,"Prodip","Rissanen"
77401,"Uzi","Frezza"
77477,"Percy","Ozeki"
77481,"Kitty","Picel"
77487,"Kamakshi","Bach"
77496,"Jingling","Iacovou"
77498,"Yongmin","Birnbaum"
77499,"Guozhong","Baby"
77504,"Ymte","Luit"
77513,"Sivanarayana","Lieblein"
77516,"Khalil","Borstler"
77522,"Marie","Giaccio"
77532,"Roselyn","Schlegelmilch"
77410,"Kazuhiko","Ranka"
77533,"Roddy","Nittel"
77417,"Tesuya","Barriga"
77537,"Takushi","Nyrup"
77427,"Lenore","Vecchi"
77433,"Ung","Businaro"
77551,"Lansing","Ossenbruggen"
77436,"Juichirou","Wallrath"
77552,"Bluma","Samarati"
77557,"Taisook","Khalid"
77440,"Xumin","Zallocco"
77564,"Susumu","Matzen"
77446,"Tsuneo","Irland"
77452,"Shaz","Gulak"
77566,"Sanjit","Nanard"
77629,"Masasuke","Schrift"
77568,"Erzsebet","Peck"
77574,"Lalit","Keustermans"
77632,"Xiping","Pluym"
77633,"Dinkar","Gelosh"
77576,"Rosalie","Chimia"
77639,"Uli","Levergood"
77579,"Shooichi","Mandelberg"
77641,"Berni","Nishimukai"
77643,"Remzi","Skogmar"
77645,"Stella","Karunanithi"
77596,"Boguslaw","Schahn"
77657,"Miomir","Kroft"
77605,"Sastry","Brendel"
77662,"Byong","Kohling"
77615,"Jianwen","Krupka"
77666,"Golgen","Cannane"
77619,"Kamakshi","Desikan"
77672,"Ayonca","Boissier"
77621,"Maik","Lanteri"
77677,"Tsvetan","Bennet"
77622,"Ferdinand","Vitiello"
77687,"Monique","Oppitz"
77689,"Abdelkader","Swan"
77690,"Nahum","Thorensen"
77792,"Dipayan","Kugler"
77697,"Tsz","Marchegay"
77795,"Abdelkader","Conti"
77701,"Marie","Kalorkoti"
77702,"Barna","Jiang"
77801,"Hugo","Hmelo"
77704,"Weiyi","Pagter"
77706,"Yinlin","Nitsch"
77805,"Tristan","Heydon"
77707,"Fen","McFarlan"
77709,"Denis","Castellani"
77714,"Fen","Compeau"
77839,"Serge","Malabarba"
77718,"Kristen","Erie"
77840,"Sastry","Lupu"
77720,"Pramod","Saoudi"
77724,"Arra","McFarlin"
77843,"Mitchel","Zedlitz"
77729,"Mantis","Deville"
77844,"Genevieve","Gill"
77733,"Lijie","Henseler"
77753,"Masanao","Valtorta"
77848,"Lokesh","Pokrovskii"
77761,"Tua","Pauthner"
77853,"Rutger","McFarlin"
77854,"Mikhail","Garrabrants"
77783,"Shigeichiro","Lagarias"
77858,"Gao","Kranzdorf"
77786,"Munehiro","Vieth"
77961,"Jixiang","Ramamoorthy"
77865,"Heather","Cyre"
77962,"Kazuhide","Majewski"
77866,"Noritoshi","Krupka"
77963,"Iara","Dolinsky"
77966,"Panayotis","Garnham"
77970,"Tetsurou","Luan"
77867,"Kasturi","Streng"
77971,"Ohad","Zuberek"
77972,"Bernardo","Dalphin"
77872,"Hideo","Eiter"
77973,"Zine","Zuberek"
77980,"Yongmin","Sidje"
77883,"Subhada","Feinberg"
77997,"Susanne","Compeau"
78008,"Persi","Berstel"
77899,"Falguni","Pokrovskii"
78011,"Masoud","Petersohn"
78016,"Feixiong","Serdy"
77912,"Mong","Luit"
78020,"Moie","Lorie"
77915,"Shimshon","Schnelling"
78026,"Prodip","Henseler"
78027,"Susanta","Rosen"
78032,"Gen","Farrar"
77916,"Suvo","Beetstra"
78041,"Tadanori","Zyda"
78046,"Shuichi","Gniady"
77930,"Ennio","Picco"
78048,"Jaewoo","Jumpertz"
77934,"Urs","Lubachevsky"
78070,"Aleksander","Munck"
78084,"Bernardo","Rouquie"
77941,"Jaana","Feldmann"
78087,"Baoqiu","Nastansky"
78092,"Stein","Hutter"
78103,"Cheong","Pillow"
77942,"Nalini","Georgakopoulos"
78106,"Ashish","Ratnaker"
77943,"Samphel","Usery"
78107,"Mikhail","Trumbly"
78111,"Teunis","Ushiama"
78114,"Zeljko","Mellouli"
77955,"Sarita","Tischendorf"
78116,"Tokuyasu","Beerel"
78124,"Fatemeh","Marrakchi"
78125,"Filipe","Atchley"
78294,"Armond","Boissier"
78296,"Annemarie","Tagansky"
78137,"Tokuyasu","Raoux"
78304,"Hideo","Stiles"
78305,"Fabrizio","Veevers"
78138,"Vatsa","Perko"
78306,"Arto","Jumpertz"
78320,"Gino","Kampfer"
78148,"Iara","Peyn"
78322,"Monique","Hennings"
78327,"Tetsushi","Stranks"
78163,"Ult","Andreotta"
78334,"Saniya","Schade"
78335,"Bodo","Ishibashi"
78166,"Eckart","Kuszyk"
78339,"Kazuyasu","Hutter"
78340,"Arlette","Marsiglia"
78365,"Mack","Belinskaya"
78189,"IEEE","Gischer"
78366,"Guenter","Gomatam"
78371,"Zito","Coors"
78386,"Mori","Orsini"
78198,"Gita","Birta"
78390,"Eben","Kawashimo"
78404,"Oksana","Begiun"
78412,"Nathalie","Rousseau"
78205,"Masami","Feinberg"
78413,"Toshimi","Jenevein"
78414,"Anneli","Conia"
78420,"Heon","Danlos"
78209,"Sachin","Shackel"
78424,"Falguni","Bierbaum"
78432,"Maia","Baezner"
78210,"Valter","Danley"
78434,"Akemi","Choobineh"
78217,"Arch","Munck"
78447,"Chiranjit","Bahk"
78448,"Laurentiu","Haumacher"
78453,"Hyuckchul","Olivero"
78233,"Wojceich","Kulisch"
78461,"Bedrich","Heusch"
78462,"Lakshmi","Collavizza"
78485,"Guther","Weedman"
78238,"Diederik","Rodham"
78489,"Barun","Herber"
78491,"Chanjung","Marciano"
78494,"Snehasis","Benzmuller"
78497,"Edwin","Dulay"
78251,"Subbu","Conti"
78498,"Anoosh","Yamaashi"
78505,"Haldun","Stasinski"
78508,"Val","Pluym"
78262,"Alain","Linnainmaa"
78509,"Ashish","Khasidashvili"
78512,"Yakichi","Schlumberger"
78513,"Kwangsub","Rosis"
78273,"Mona","Verhoeff"
78524,"Zhiwei","Bahk"
78277,"Baocai","Sommer"
78525,"Shuichi","Muntz"
78528,"Fai","Panangaden"
78279,"Pranjal","Kornyak"
78531,"Yefim","Trachtenberg"
78284,"Marit","Schrift"
78544,"Tayeb","Ariola"
78285,"Marek","Anick"
78546,"Jagoda","Smailagic"
78291,"Kankanahalli","Poupard"
78292,"Xiping","Casley"
78553,"Naftaly","Giarratana"
78556,"Moty","Bernardinello"
78563,"Maya","Tanemo"
78565,"Amabile","Barriga"
78631,"Moon","Rosch"
78566,"Valter","Gulla"
78567,"Gil","Babu"
78568,"Masako","Rosis"
78638,"Jolita","Manderick"
78573,"Berry","Rosiles"
78577,"Guadalupe","Heystek"
78578,"Reinhold","Madeira"
78648,"Yoshimitsu","Thambidurai"
78594,"Moon","Wielonsky"
78602,"Steve","Masamoto"
78649,"Gino","Lorys"
78604,"Tsvetan","Kakkar"
78608,"Youpyo","Chorvat"
78615,"Christ","Zaumen"
78654,"Cordelia","Negoita"
78625,"Masami","Skrikant"
78657,"Kiyomitsu","Iivonen"
78628,"Nahid","Varley"
78658,"Takanari","Barriga"
78797,"Margareta","Sessa"
78664,"Kannan","Kropp"
78666,"Jinxi","Emiris"
78667,"Shahab","Bahk"
78668,"Mandell","Azadmanesh"
78676,"Mona","Birjandi"
78697,"Troy","Stavenow"
78705,"Urs","Garnier"
78719,"Sverrir","Pillow"
78804,"Guiseppe","Gyorkos"
78722,"Supot","Kropp"
78816,"Hugo","Talmon"
78819,"Vojin","Compeau"
78723,"Macha","Dulin"
78820,"Shih","Schrift"
78822,"Erzsebet","Broomell"
78826,"Masali","Rabehasaina"
78725,"Yakichi","Scallan"
78833,"Chuanyi","Anick"
78834,"Armond","Speer"
78840,"Manton","Fujisaki"
78735,"Bowen","Rando"
78841,"Aloys","Flasterstein"
78842,"Toshiko","Schapire"
78739,"Khun","Syrzycki"
78852,"Kazunori","Vuskovic"
78858,"Arlette","Bauknecht"
78863,"Arie","Chinen"
78743,"Youssef","Buescher"
78868,"Nahla","Raoux"
78745,"Subbu","Peris"
78888,"Shimshon","Lung"
78893,"Minghong","Conte"
78896,"Xumin","Einsfeld"
78756,"Gad","Veeraraghavan"
78915,"Dietrich","Flowers"
78760,"Tsutomu","Eterovic"
78917,"Dayanand","Bazzichi"
78932,"Yannis","Marquardt"
78763,"Odinaldo","Kandlur"
78938,"Kerhong","Krybus"
78948,"Gal","Yeung"
78764,"Yishai","Farrag"
78950,"Margareta","Velasco"
78951,"Faiza","Mondadori"
78953,"Parke","Mattern"
78767,"Sangeeta","Rosar"
78955,"Sampalli","Fandrianto"
78976,"Weidon","Peternell"
78770,"Erzsebet","Miculan"
78772,"Satosi","Gecsel"
78985,"Demin","Wynblatt"
78997,"Chuanti","Coullard"
78775,"Remmert","Ravishankar"
79007,"Yuguang","Couchot"
79016,"Quingbo","Lipner"
78782,"Arnould","Redmiles"
79023,"Tonny","Dechter"
79025,"Ebbe","Stasinski"
79027,"Radoslaw","Kornyak"
78787,"Weijing","Ruther"
79034,"Janalee","Perri"
79049,"Lijie","Besancenot"
79062,"Hatsukazu","Huxford"
79070,"DeForest","Auria"
79073,"Almudena","Bhattacharjee"
79080,"Shunichi","Schrooten"
79091,"Kagan","Heuser"
79133,"Oscar","Fadgyas"
79104,"Shigeaki","Ibel"
79105,"Sasan","Cullers"
79113,"Lorien","Khamsi"
79143,"Taisook","Covnot"
79115,"Adin","Narlikar"
79121,"Satoru","Greibach"
79152,"Barun","Rubsam"
79127,"Conrado","Atrawala"
79299,"Torsten","Koblick"
79157,"Sampalli","Borstler"
79304,"Gino","Kavraki"
79317,"Paraskevi","Sherertz"
79318,"Nectarios","Tetzlaff"
79328,"Foong","Schlegelmilch"
79166,"Morris","Flanders"
79331,"Georg","Sankaranarayanan"
79333,"Mari","Kalsbeek"
79340,"Xiaoheng","Demke"
79344,"Morrie","Kroha"
79167,"Chenyi","Marchegay"
79349,"Ishfaq","Etalle"
79361,"Vatsa","Pluym"
79170,"Sandeepan","Pauthner"
79371,"Tayeb","Curless"
79378,"Odinaldo","Lorho"
79185,"Steve","Heping"
79385,"Feixiong","Garnham"
79390,"Bernt","Shigei"
79186,"Maris","Soloway"
79393,"Ziyad","Validov"
79402,"Zito","Kabayashi"
79189,"Clyde","Jansen"
79415,"Sibyl","Esposito"
79425,"Lijie","Cannard"
79426,"Lidong","Weedman"
79190,"Tsuneo","Servi"
79435,"Chinhyun","Butner"
79436,"Theron","Colorni"
79438,"Abdelaziz","Matzel"
79204,"Juyoung","Lund"
79442,"Yannis","McClurg"
79445,"Jayesh","Vrecion"
79448,"Chinya","Luke"
79452,"Boaz","Rassart"
79457,"Zhensheng","Sabnani"
79215,"Guadalupe","Liedekerke"
79459,"Slavian","Setia"
79463,"Mizuhito","Hennebert"
79221,"Dharmaraja","Serna"
79469,"Yannis","Oberman"
79471,"Limsoon","Thombley"
79233,"Prasadram","Andreotta"
79485,"Christoph","Heystek"
79492,"Vidya","Gurbaxani"
79235,"Zhiguo","Kusakari"
79493,"Vidya","Varman"
79498,"Hilari","Mapelli"
79509,"Vitaly","Akiyama"
79241,"Odinaldo","Billawala"
79510,"Elvia","Veccia"
79517,"Pramod","Jervis"
79244,"Yuriy","Bashian"
79535,"Heekeun","Bauknecht"
79538,"Elvis","Melton"
79246,"Aloke","Schwartzburd"
79540,"Guozhong","Fetvedt"
79543,"Nobuyoshi","Unni"
79248,"Sergi","Melton"
79555,"Moon","Schieder"
79557,"Henk","Awdeh"
79251,"Gennady","Taubenfeld"
79560,"Hinrich","Gadepally"
79566,"Fumino","Peron"
79569,"Aron","Puoti"
79257,"Herbert","Milicic"
79572,"Pranjal","Kroll"
79583,"Serge","Chelton"
79591,"Xiaocheng","Valtorta"
79258,"Sumant","Suri"
79596,"Gio","Papadias"
79597,"Bogdan","Caine"
79598,"Pranav","Hagimont"
79263,"Adamantios","Whitcomb"
79600,"Ibibia","Syang"
79604,"Barna","Conia"
79609,"Domenico","Hoogerwoord"
79618,"Jaihie","Lorcy"
79271,"Jiang","Ratnakar"
79625,"Kristine","Falby"
79273,"Emran","Szmurlo"
79627,"Kristen","Lundstrom"
79632,"Chirstian","Marwedel"
79287,"Chriss","Bennis"
79641,"Dayanand","Vasanthakumar"
79289,"Gao","Bergere"
79642,"Denis","Roohalamini"
79645,"Heping","Marshall"
79652,"Guoxiang","Vendrig"
79653,"Anestis","Cools"
79295,"Arup","Rabehasaina"
79667,"Nikolaus","Jiang"
79673,"Jacqueline","Daescu"
79677,"Kwangho","Mundy"
79296,"Jahangir","Tanemo"
79683,"Narain","Winter"
79684,"JiYoung","Janocha"
79686,"Petter","Edelhoff"
79698,"Magy","Tramer"
79707,"Shin","Heuter"
79711,"Boaz","Cyne"
79714,"Kiam","Avouris"
79721,"Quingbo","Koshiba"
79722,"Make","Remmers"
79733,"Lobel","DeMori"
79815,"Duke","Kobara"
79742,"Vishwani","Fiutem"
79820,"Mountaz","Kenevan"
79753,"Fabrizio","Thorelli"
79755,"Ziva","Jervis"
79821,"Shuzo","Setia"
79756,"Bezalel","Colorni"
79758,"Adil","Pettit"
79760,"Poornachandra","Braunmuhl"
79765,"Gonzalo","Danecki"
79823,"Ioana","Kaminger"
79769,"George","Emmerich"
79772,"Xiaoqiu","Gulik"
79787,"Ziva","Molberg"
79834,"Guiseppe","Wuwongse"
79798,"Satoru","Nergos"
79799,"Boriana","Pietrzykowski"
79980,"Shai","Flasterstein"
79845,"Junsik","Azadmanesh"
79850,"Yucai","Passino"
79989,"Mahmut","Huxford"
79995,"Rutger","Speer"
79998,"Kristof","Brodal"
79868,"Moti","Rosen"
80004,"Theirry","Viele"
80015,"Martijn","Bernick"
80017,"Dante","Argence"
79874,"Duri","Lanteri"
80029,"Kenroku","Hofmeyr"
80030,"Rance","Kroll"
80032,"Yurij","Isaac"
79880,"Hein","Tsukune"
80034,"Shaowen","Fujisaki"
80042,"Debatosh","Farrar"
80053,"Larisa","Hammerschmidt"
79881,"King","Beerel"
80063,"Arie","Hoogerwoord"
79883,"Surveyors","Baak"
79894,"Udi","Cheshire"
79895,"Fei","Murtagh"
79908,"Shigeaki","Ritcey"
79910,"Gad","Honglei"
80070,"Mana","Thisen"
79919,"Jaana","Hofman"
80074,"Girolamo","Waleschkowski"
79927,"Satyanarayana","Bazzichi"
80078,"Tamiya","Chinal"
80084,"Menkae","Eastman"
80095,"Caolyn","Mikschl"
79943,"Kwee","Alpin"
80111,"Sushant","Condotta"
80115,"Rosalyn","Erez"
80143,"Kellie","Brodie"
79950,"Weiye","Uludag"
80151,"Willard","Swen"
79961,"Rosalyn","Luks"
80152,"Suvo","Anguita"
80155,"Susumu","Uhrik"
80157,"Ingmar","Herber"
79964,"Shuky","Garrabrants"
80158,"Nalini","Lamma"
80174,"Menkae","Schaaf"
80176,"Masadi","Panienski"
80177,"Suvo","Karner"
80178,"Sanjit","Christ"
80191,"Bouchung","Alvarado"
80192,"Branimir","Kalsbeek"
80198,"Yefim","Anger"
80311,"Ortrun","Yetim"
80203,"Shakhar","Baik"
